onset	duration	run_number	trial_number	image_blank_size	image_blank_num
18666.98712	32.0174246	8	64	1	2
18699.16693	31.9950558	8	65	2	38
18731.32785	31.9960669	8	66	2	27
18763.51526	31.9961754	8	67	1	69
18795.67104	32.0071525	8	68	1	80
18827.8232	31.9983579	8	69	2	50
18859.96133	31.997639	8	70	2	67
18892.11422	31.9985754	8	71	2	34
18924.24329	29.997119	8	72	1	39
