onset	duration	run_number	trial_number	image_blank_size	image_blank_num
22655.07665	32.0091772	20	172	1	37
22687.23205	31.9950342	20	173	1	70
22719.39281	31.9960382	20	174	2	4
22751.53889	31.995556	20	175	2	62
22783.7021	31.9992348	20	176	2	28
22815.85465	31.9982901	20	177	2	57
22848.00826	31.9956711	20	178	1	56
22880.12042	31.9967501	20	179	2	20
22912.28305	29.9959193	20	180	1	17
