onset	duration	run_number	trial_number	image_blank_size	image_blank_num
18007.64332	32.0392487	7	55	2	83
18039.87273	31.9947764	7	56	2	39
18072.05912	31.9985255	7	57	1	54
18104.19594	31.9968034	7	58	1	84
18136.38489	31.9993903	7	59	1	46
18168.54583	31.9984529	7	60	2	37
18200.70797	31.9956937	7	61	2	10
18232.87134	31.99591	7	62	1	30
18264.99085	29.9975726	7	63	1	89
