onset	duration	run_number	trial_number	image_blank_size	image_blank_num
21754.76663	32.0086795	18	154	2	60
21786.91315	31.9953102	18	155	1	49
21819.09088	31.9959818	18	156	1	51
21851.24519	31.9958019	18	157	1	57
21883.41709	32.0104432	18	158	1	1
21915.59455	31.9954966	18	159	1	61
21947.73136	31.9984823	18	160	2	26
21979.89479	31.9957599	18	161	1	68
22012.00569	29.9965253	18	162	2	61
