onset	duration	run_number	trial_number	image_blank_size	image_blank_num
3085.091907	32.0100835	17	145	2	24
3117.271502	31.9951068	17	146	1	42
3149.457485	31.9957437	17	147	1	78
3181.58659	31.9953274	17	148	1	37
3213.741221	31.9987877	17	149	2	10
3245.860534	31.9981634	17	150	2	64
3278.022293	31.9952648	17	151	1	40
3310.193558	31.9956637	17	152	2	44
3342.337704	29.9963268	17	153	2	38
