onset	duration	run_number	trial_number	image_blank_size	image_blank_num
1152.456488	32.0077434	13	109	2	29
1184.627271	32.3201283	13	110	2	20
1217.113324	31.9959464	13	111	2	79
1249.258446	31.9958777	13	112	2	67
1281.406277	31.9979157	13	113	2	88
1313.524504	31.9977599	13	114	2	48
1345.685908	31.9954433	13	115	2	56
1377.881398	31.9957024	13	116	1	51
1410.017917	29.9974153	13	117	2	63
