onset	duration	run_number	trial_number	image_blank_size	image_blank_num
2567.703747	32.0178596	3	19	2	21
2599.891854	31.9952095	3	20	1	55
2632.028329	31.9957835	3	21	2	75
2664.182113	31.9979719	3	22	2	12
2696.337491	31.9988592	3	23	2	17
2728.473456	31.9958456	3	24	2	81
2760.610224	31.9990581	3	25	2	89
2792.722946	31.9968984	3	26	2	50
2824.860518	29.9958699	3	27	2	23
