onset	duration	run_number	trial_number	image_blank_size	image_blank_num
5326.052406	32.0090347	10	82	1	56
5358.224343	31.9947052	10	83	1	12
5390.376565	31.996496	10	84	1	66
5422.481376	31.9961922	10	85	2	85
5454.628133	31.9992059	10	86	2	73
5486.805386	32.0024954	10	87	1	59
5518.968996	31.995857	10	88	2	47
5551.080439	31.996051	10	89	2	72
5583.242369	29.9965398	10	90	1	74
