onset	duration	run_number	trial_number	image_blank_size	image_blank_num
2962.425732	32.0090867	4	28	2	65
2994.61405	31.994928	4	29	1	77
3026.792469	31.995816	4	30	1	17
3058.937748	31.9959499	4	31	1	73
3091.118155	31.9988236	4	32	1	8
3123.238315	31.9960166	4	33	2	43
3155.349482	31.9985831	4	34	2	24
3187.47859	31.9957119	4	35	2	45
3219.598887	29.9963963	4	36	2	30
