onset	duration	run_number	trial_number	image_blank_size	image_blank_num
2597.043502	32.0082813	19	163	2	67
2629.214986	31.9949059	19	164	1	42
2661.351546	31.9959234	19	165	2	87
2693.513676	31.9958537	19	166	1	14
2725.677305	31.9988902	19	167	1	54
2757.82154	31.9982982	19	168	2	60
2789.950337	31.9958477	19	169	2	44
2822.112841	32.0072154	19	170	1	9
2854.257964	29.99665	19	171	2	13
