onset	duration	run_number	trial_number	image_blank_size	image_blank_num
2238.65798	32.0090362	18	154	1	24
2270.854707	31.9948726	18	155	1	55
2302.974211	31.9960448	18	156	2	5
2335.103631	31.9958912	18	157	1	65
2367.258607	31.9991031	18	158	2	46
2399.386464	31.9982837	18	159	1	71
2431.549369	31.9959541	18	160	1	30
2463.694076	32.0039846	18	161	2	70
2495.814318	29.9965072	18	162	2	59
