onset	duration	run_number	trial_number	image_blank_size	image_blank_num
1016.182581	32.0080772	15	127	2	84
1048.370731	31.9951668	15	128	2	2
1080.506723	31.9957939	15	129	1	60
1112.63512	31.9964992	15	130	1	1
1144.789336	32.0002716	15	131	1	29
1176.960012	32.0094202	15	132	1	50
1209.089765	31.9956054	15	133	2	22
1241.209154	31.9960529	15	134	2	15
1273.346053	29.9992025	15	135	2	48
