onset	duration	run_number	trial_number	image_blank_size	image_blank_num
645.9267649	32.0092705	14	118	2	11
678.098691	31.994345	14	119	1	51
710.2759792	31.9957971	14	120	1	28
742.4217177	31.9958472	14	121	2	16
774.593252	31.9985903	14	122	1	56
806.7038908	31.9982349	14	123	2	89
838.8407341	31.9963394	14	124	1	53
870.9776558	31.9954055	14	125	2	53
903.1144083	29.9961821	14	126	2	73
